StartDate,EndDate,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,Q0,q1_dislike_groupdiscussion,q2_comfort_groupdiscussion,q3_nervous_groupdiscussion,q4_like_groupdiscussion,q5_tense_newppl_groupdiscussion,q6_relaxed_groupdiscussion,q13_nervous_newppl_convo,q14_nofear_speaking_convo,q15_nervous_convo,q16_relaxed_convo,q17_relaxed_newppl_convo,q18_afraid_convo,q26_public_transit_3months,q27_public_transit_dayuse,q28_rideshare_3months,q29_rideshare_dayuse,q20_license,q21_car_access,q_advice_text,q_transport_pref_text,Submission id,Started at,Completed at,Time taken,dem_age,Total approvals,dem_sex,dem_country,dem_student,dem_employment,group_apprehension,solo_apprehension,biggest_fear,public_transit_count,rideshare_count,highest_transport
2026,2026,313,8398972d3698f7b8e43f754236b08baa5f34f70eea391522052066dc2a2fafea,43.9725,-89.4291,NA,4,3,4,4,4,3,2,2,1,2,2,3,8,1.5,3,1.5,Yes,Yes,dont overthink the conversation the person youre talking to isnt judging you and is just wanting to get to know you,if youre trying to get around downtown madison i would recommend taking the buswalking the bus in madison is pretty reliable and it makes it less of a hassle to find parking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,2,group_apprehension,12,4.5,public_transit
2026,2026,2907,93a99db2f77023426bb3810cc2f6e6737c844b9e807aa18dfe1cd527bb7a7c19,43.8325,-88.6591,NA,5,1,4,3,3,3,5,3,3,3,3,3,3,3.5,3,1.5,No,No,i would tell my friend that its completely normal to feel nervous when meeting new people they could start with simple conversations such as asking about hobbies or school and remember that most people are friendly the more they practice the more confident they will become so they shouldnt be too hard on themselves,my ideal way to get around my city is by using a combination of the subway and walking public transportation is usually fast affordable and avoids traffic congestion while walking allows me to enjoy the surroundings and get some exercise this combination is convenient environmentally friendly and helps me save both time and money,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.3333333333333335,solo_apprehension,10.5,4.5,public_transit
2026,2026,233,01a3b58bf2604c25dc7bbeff8f2fadf7964a8f73908092d08411850749300f01,43.302499999999995,-89.5691,NA,2,2,3,5,4,4,5,5,4,4,4,2,6,1.5,1,1.5,Yes,Yes,i would tell them to try and connect to the person with something that the both of you enjoy  better yet ask or find out what they enjoy makes conversation much easier,i prefer using the bus in madison response differs in every other city because the city layout was made for pedestrians and buses drivers suck here,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,4,solo_apprehension,9,1.5,public_transit
2026,2026,118,403d3fe613e96a9e650a2bc81fa0a9fe08225d0d3438e36f02b7430b260c2c74,43.3125,-90.0991,NA,4,4,4,3,4,4,4,4,3,3,4,4,8,1.5,1,1.5,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,3.6666666666666665,group_apprehension,12,1.5,public_transit
2026,2026,342,d462e840e63b069a009359affb73c4800cf83f9f902c51fcf1b5ffb156d511a7,42.872499999999995,-90.2891,NA,2,3,4,2,4,3,2,4,4,2,5,4,8,7,1,1.5,Yes,No,imagine the audiences are all your friends and they dont care if you make wrong,"walk i enjoy walking because it is simple free and good for my health it also gives me a chance to enjoy the fresh air and see interesting places that i might miss if i traveled by car or bus when the weather is nice walking helps me relax and reduce stress
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,3.5,solo_apprehension,56,1.5,public_transit
2026,2026,352,60e98f8a67171ce05e98fdb87042e3992728cb7ac54eda70300c8ce33d07a21b,42.4925,-88.6591,NA,2,2,2,4,4,2,4,2,4,4,3,2,8,1.5,0,1.5,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.1666666666666665,solo_apprehension,12,0,public_transit
2026,2026,424,9bcbd7078a474cce2c7be78bbbd42bcd6661a7a65f684bee508f86a15b1965d7,42.1825,-88.6191,NA,4,2,3,2,4,4,2,4,3,3,4,2,8,3.5,1,1.5,Yes,Yes,i try to find out as many interesting things about them as possible so i look at each interaction as a chance to find something fascinating i also remind myself many people do not feel comfortable talking to new people either so my goal is always to make them as comfortable as possible,i prefer biking because its more convenient faster and easy to do when the weather is fair when weather is not very conducive to biking i prefer the bus to avoid dealing with parking and driving,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,28,1.5,public_transit
2026,2026,600,9fafc0a232991b03921720cd9ad19111e057ba6b97bac952bce520c8168be7fc,41.5583,-87.2217,NA,1,3,2,1,3,3,3,2,2,3,4,2,8,1.5,0,1.5,No,No,prepare in advance and practice more,take the bus because its convenient and not expensive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.6666666666666665,solo_apprehension,12,0,public_transit
2026,2026,2400,a56bc594abfd2317747bd49f4badcb0241977f8e033942ccba4755327508e49c,42.7425,-90.1691,NA,5,4,4,5,1,4,5,4,4,4,5,5,8,1.5,0,NA,Yes,No,i would tell them that if they believe that other people will perceive them as being uninteresting or weird that other people arent that concerned with finding out other peoples negative qualities and are just fine with meeting and talking to new people they should try to have some confidence in order to help other people warm up to them confidence does not have to mean extreme extraversion or showboating just try to act casual and that interacting with new people is normal for you,i prefer using a car in my hometown it is largely the most convenient option since we have a car at home and i have a drivers license it is more difficult and complicated to get around my hometown by bus since i do not know all of the bus routes and i am not comfortable riding the bus with strangers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,4.5,solo_apprehension,12,NA,NA
2026,2026,653,6028760d9a2f1e00a30cd0aec1c6e98dbe06e76503e0c88ccec801d2815d195c,42.5605,-89.7223,NA,2,1,2,2,4,2,5,4,2,2,2,4,3,1.5,0,1.5,Yes,Yes,to take a second to calm down and to pretend they are talking to a family member or a close friend,my preference is by train or bus because its more environmentally friendly it reduces the traffic and is generally faster than driving,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,3.1666666666666665,solo_apprehension,4.5,0,public_transit
2026,2026,3235,862caed6bfea62e3d1adae821d3cdbe34c2100d37509c8e6aa31e7254abf2b0d,42.641200000000005,-90.2138,NA,4,4,4,3,4,4,3,4,4,4,4,4,8,1.5,1,1.5,No,No,first advice is to take a deep breath and the second is to remember that our main task is to share useful information not to be afraid of making mistakes,i prefer subway because its fast reliable and avoids traffic jams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,3.8333333333333335,solo_apprehension,12,1.5,public_transit
2026,2026,109,00011d3477d611947cc75f09eaf8eeeb48d37b2165a30e8d3db17df7b9909879,38.8677,-105.7915,0b7b608e95ac791a2e561ebd34498c617e36ed73f4aff1a8e76c2392b5277447,4,4,4,4,5,5,5,5,5,5,5,4,1,1.5,1,1.5,Yes,Yes,i would advise them to treat the new people like a friend they already know,biking is ideal because it is fun i dont have to waste gas and i dont need to wait on public transport,b71a21e58e86886a67cd079b5faaed556751604be5ddea771d2221099ec1614f,2026,2026,111,29,400-499,Male,United States,No,Full-Time,4.2,4.833333333333333,solo_apprehension,1.5,1.5,NA
2026,2026,99,25956c966e37c0e16faba7b095fb91859549904dddd22b5b5962b47a33ea0fa0,39.6522,-84.30099999999999,45d70188554e33e9b8f141f040769b3c4f0cfc25febe2cbb4cf137a2e9ca0113,2,1,2,3,2,2,1,3,1,2,2,1,3,1.5,1,1.5,Yes,Yes,i would tell them not that others are nervous too do dont stress too much and just be yourself,i prefer to drive myself where i need to go since i am the one in control of driving,ead25d4bc004a953a18d8c648b9bbf17ffe4fdc06f64fca1dc5d583415d22a22,2026,2026,137,39,700+,Male,United States,DATA_EXPIRED,Other,2,1.6666666666666667,group_apprehension,4.5,1.5,public_transit
2026,2026,110,2f070d5e925a4a523ca84054a1fc50b22a5a3e30f4d98b2013b151d257725ef4,54.2509,-2.1074,01ed97565030e4d13eba2ecba6f408ba9b1d77f47fa2cc7363c45f3f15796020,1,1,2,1,1,1,1,1,1,1,1,1,6,1.5,3,1.5,Yes,Yes,i would say just treat everyone the same try not to feel intimidated by them they are just people equal to you,i think it is probably by train just because i can relax and not have to think about being stuck in traffic or finding somewhere to park it also puts you in the centre of the city,41af60010ed5b14f23564789e5a0a0c334bd7fbdf3392fd613cddc8d2ca04dd3,2026,2026,330,35,700+,Male,United Kingdom,No,Full-Time,1.2,1,group_apprehension,9,4.5,public_transit
2026,2026,116,9220a79d8aa8b11ed0fb43c4d7b616fef85bb8e8cd8b292eae584afdcc7ef137,35.6726,-81.4512,fd2146a6db13b5448283d92be645d200c305eeb1969770462866b704a64a7575,4,4,4,4,4,4,4,4,5,4,4,4,0,1.5,0,1.5,Yes,Yes,just be yourself and dont worry so much try and live in the moment,i like driving my own car it feels more convenient and safer,eb0cb7ee734bd79fc5d0eeda1dda2b2d2ef3ce70b43850685899f71da2b996f3,2026,2026,591,31,700+,Female,United States,No,Other,4,4.166666666666667,solo_apprehension,0,0,NA
2026,2026,132,4c9744a4e8415b9d674700392b453281bce396b453d86b0a482fd1d1abfc6830,51.4607,0.8263,59bf206766decf1eb20587204ac50399cd688aea1260cc6eb0f918790cd1af7b,3,2,4,3,4,3,4,3,2,2,3,2,8,3.5,1,1.5,Yes,No,to treat the new person as someone they already know and that they also feel the same way about being nervous,a hybird of car and public transportation,5beb42302c2df96495bb8a51fd4ce03dd6ecc2ccae50457af79e0ff5912c5001,2026,2026,260,28,200-299,Male,United Kingdom,No,Full-Time,3,2.6666666666666665,group_apprehension,28,1.5,public_transit
2026,2026,133,390cef9cf6fa224e5411ee6759c150463aad6ade8b1ce049e65f3cb1aade0b08,36.9962,-80.49249999999999,2132c4e72843f510a097f2fd65a46eae103825791e5693723ff199b5b823d677,4,3,4,3,5,4,5,4,2,4,4,4,1,1.5,1,1.5,Yes,Yes,relax and consider that they may be nervous too try to keep it light and easy generic conversation topics,i prefer to drive since there is limited public transit and is not walkable,cc08eb155bbad7e0d254cddf16cd95cb60f5eadcf2ec4b32e190aa4b5e10b543,2026,2026,139,30,700+,Female,United States,No,Other,3.6,3.8333333333333335,solo_apprehension,1.5,1.5,NA
2026,2026,111,cdce2f4d342127b5a5d7ba93e35ff87b3504ec5543c75a85d8721a9511ffbf25,53.0596,-3.4092,1e6048b8cb2fd2e0a5c12087943eba1ffa4676d5ec322bfa2489419dc52076a7,2,2,4,3,4,3,4,3,2,3,4,2,6,1.5,3,1.5,Yes,Yes,practice small talk remember that thoughts are not facts,ive always been a walker and love walking wherever i can as you get to discover newly opened shopscafesrestaurants on your usual routes,b290872553d8295ff8236991868a1c6384525c4e6ddce833a663c8c62a0e3f93,2026,2026,119,27,600-699,Female,United Kingdom,Yes,Full-Time,2.8,3,solo_apprehension,9,4.5,public_transit
2026,2026,129,ceecb514dbd15a58a0c3799e14ff5fc617a72c56929c9fc707db6a06293b4413,43.1919,-79.5265,e6bb6f36c36988d766236dc0290b1fcd6d21fb54d4872706802b1989ed91234a,3,3,4,2,4,4,4,4,3,3,4,4,8,5.5,1,1.5,Yes,Not Sure,i would tell them that its also the new peoples first time talking to them so they are probably nervous too,i like the subway as it gets me where i need,a298155f16f1dcacaa0adfc5b0152817662bbbf576b99868586bccda93832413,2026,2026,133,19,0-99,Female,Canada,Yes,Other,3.2,3.6666666666666665,solo_apprehension,44,1.5,public_transit
2026,2026,120,b2b28bf204263d79d4fdcb91d031f8b088ebd1c8ef4afab6648b37cc4b096f71,43.8308,-78.9503,5b283a19c4dc3709e8dcd905f86fb60ecbfaeba073a36fd5a513e96bdc840449,3,3,4,3,4,3,4,4,3,3,4,4,6,1.5,3,1.5,Yes,Yes,try to understand that everyone feels a bit nervous about new relationships,walking its healthy relaxing good for the environment,18ff74fee9cd5fb82304bd5a213c297ad89b48c24d59ca6db93d1465d18a5955,2026,2026,142,50,0-99,Male,Canada,No,Full-Time,3.2,3.6666666666666665,solo_apprehension,9,4.5,public_transit
2026,2026,136,f085161a761aab388d07a962e0d37d29a02907640b21c51b948fc4ed0f660de5,53.1587,-7.6366,9a6fb92d35a4765ddfc9e2b056d69bd5381851997e60bb445dab9237ab164ea6,5,1,1,1,1,1,1,1,1,1,1,1,6,1.5,0,1.5,Yes,Yes,that there is nothing wrong with that everyone is different,car is the best option as public transport is poor and not fit for purpose,c549dd3330c73c627f597af9f56ad7b06b45e47087f07836df929a707b1ac6c7,2026,2026,181,42,700+,Male,Ireland,No,Full-Time,1.8,1,group_apprehension,9,0,public_transit
2026,2026,120,e309395a7c07d9038e8f31d4e8b2c34402ed1942871adde5d903c26c9ca21ef3,42.7755,-80.2404,5a505b34a0db74683762d7eb6a42d436782a7504e2906a1f455c68ec96426651,1,2,2,1,2,2,2,4,1,2,2,1,1,1.5,0,1.5,Yes,Yes,tell them to take a deep breath relax and try to be themselves talk about things they care about and are interested about and take an interest in the other person,i would love to have automated cars everywhere similar to taxis hop in and be driven to my location without having to spend the energy driving,e8afc46257e783ca1acb110fdffe212034b01e9c8f83aeb88487c81230c4eeb5,2026,2026,137,26,100-199,Male,Canada,No,Full-Time,1.6,2,solo_apprehension,1.5,0,public_transit
2026,2026,133,8f975dbed2683c1010d7de8ea59eea82c720f7b9d34a59598f1d1a65010e3b03,39.6699,-84.83970000000001,f5a66297007dc67c8321d56e0778fd9da5683c56fce8d5f619c6d0504fd77540,2,2,3,3,3,4,4,2,2,2,4,2,0,3.5,0,1.5,Yes,Yes,just pretend that youve known them for a while and have no expectations,i prefer to drive my own car in my city now because it is not busy when i lived on a college campus i preferred the bus,9b0bb73772c7c81308500b493883773592bdcc960327fa40d91a852b9d5a1d10,2026,2026,142,27,300-399,Female,United States,Yes,Part-Time,2.8,2.6666666666666665,group_apprehension,0,0,NA
2026,2026,117,cc64e97b0b03db1af358d98ce177adccb28521bdc8d08729ce01aa101280e45a,55.624,-3.1784,5651a3644c6d6b9d6ad01d4880b6599e3c7e2b821679f6100eba1a153142b3fe,2,2,3,2,4,3,4,2,2,3,4,3,0,1.5,0,1.5,No,Yes,relax and remain calm and practice learning to communicate with others more often,own car is the easiest way to get around the city,52f3b97b74146e5b45fba4ba427c46a641f71b5b30b5a48200b091327d1fb9b7,2026,2026,319,34,700+,Male,United Kingdom,Yes,Full-Time,2.4,3,solo_apprehension,0,0,NA
2026,2026,123,b9e86a65ba374e1657b4f4b26f2f9f5e4aa207e1106af57860f507270b5eb8c4,42.7806,-80.586,7eeadc2fe43a88ca42bcae1c060c01ea940649834194677d36307aa85e12a7c1,2,2,2,2,3,3,2,2,2,3,2,2,8,3.5,0,1.5,No,No,i would tell them to start with small talk to feel more comfortable or try out some icebreakers,i prefer taking the subway over taking the bus or the streetcars because its more frequent and quicker in my opinion,d99d42aee822e9b8e045b86e011c3941799578665a54c6c0633557340cab21a7,2026,2026,134,21,700+,Female,Canada,Yes,Other,2.2,2.1666666666666665,group_apprehension,28,0,public_transit
2026,2026,118,73494df8ceb552ae48ed3cbb0431b7939cb745376a6452e184c4daff877037b8,26.5981,-79.9148,e5e4aa2160893c19db0f744bd4d5c0b16f613355754865fc64cb74a3ce757e6e,2,2,3,2,3,3,2,2,3,3,2,2,1,1.5,1,1.5,Yes,Yes,i would suggest that they imagine that theyre talking to a friend or family member and dont worry about who theyre talking to,turn over the best way to get around in my town is either to drive or to take ride shift but when i need to go out of town i generally take the public computer train,d0078eaf1168d964da3b07d157507a1fa26122d6d22d70c281aaae30e1356bba,2026,2026,144,62,700+,Male,United States,No,Part-Time,2.4,2.3333333333333335,group_apprehension,1.5,1.5,NA
2026,2026,131,d2799252d07367715aca920843ec50994b23a58c4d6c19d954f17c46b5718c5e,31.8384,-94.3998,601b400556a75119b237646aa088198be8ba185f5a5b3c81c3588416142acd70,3,2,2,2,4,2,2,2,2,2,2,2,6,1.5,3,1.5,Yes,Yes,take a deep breath and just be yourself say what you feel it isnt the end of the world,if its within walking distance ill walk that way i dont have to worry about getting stuck in traffic or parking fees,7f1d0a9af9f1109c197da2b8888f8342d3ad6b95975d889278989d2d5a1edc7a,2026,2026,160,38,700+,Female,United States,No,Full-Time,2.2,2,group_apprehension,9,4.5,public_transit
2026,2026,142,d2e912295879adf107a654b9b087389f3792c4848a332708938ed0a51185aef3,41.7453,-81.0566,2431de6253439a2a8dd040736a49ecd2bad6ce5b0d1527b7ac8284b7ac40f022,3,2,2,3,2,2,2,2,2,2,2,2,6,1.5,1,1.5,Yes,Yes,to remind yourself that the other person is probably just as nervous of you too,i would love to live in a place with more reliable and convenient public transit so that i could get rid of my car entirely,26e715d6c3e03ad174e06bba78d856a0bd6b223c96eccbee029361506cffd5da,2026,2026,161,40,700+,Female,United States,No,Full-Time,2.4,2,group_apprehension,9,1.5,public_transit
2026,2026,127,b4a984059aa61f029e2b2977062d27dde7daf883ebfd24e5217ed007b1ebd84d,40.7373,-76.73049999999999,521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d,2,2,2,2,2,2,2,2,2,2,2,2,0,1.5,0,1.5,Yes,Yes,i would tell them to just practice talking to strangers when youre out shopping and places like that,i prefer to drive its the quickest and easiest way for me,1b10be81bfcdc472414d316db1a55b93f38611474af448541b70d15e844383dc,2026,2026,139,39,700+,Male,United States,No,Full-Time,2,2,NA,0,0,NA
2026,2026,152,2bcb6a9e48015ede55e08391b2c5e82899b0806d346f2b59cba893c6e0a2e009,52.3781,0.5922,42be387ad79154b97cafefaaf464ac57dacca6663a0330a3ddb7073ab4d4bdfc,2,2,1,2,2,2,2,2,1,2,2,2,8,3.5,6,1.5,Yes,Yes,i would tell them to take some deep breaths and make sure they are relaxed before beginning the conversation i would tell them to pretend like it is somebody they know already and imagine they are talking to them the whole time this will hopefully make them feel confident,i think the best way to get around my city is a public bus the public bus allows you to see all the sighs whilst you are on the trip and it is also the quickest for me,6baec0a8c1f50d888619eab7d0a798c2a2be9a7a14d84989f3cf9d54b89c0405,2026,2026,1399,28,700+,Male,United Kingdom,Yes,Full-Time,1.8,1.8333333333333333,solo_apprehension,28,9,public_transit
2026,2026,154,ac28a9edba7eb0e343b1a023b030948db5a8a7fe77ea857ef38cdebcafb663db,34.468999999999994,-116.8759,5afc1630f8d98f719050c5da87a28bb1e43c7c9a735e2d28236346006d90b84c,5,5,3,5,3,3,2,4,1,1,2,1,3,3.5,1,1.5,Yes,Yes,i would tell them you only live once and most people are actually too busy thinking about themselves to be thinking about you,i really love to walk where it is walkable the subway is cool as are the city bike rentals however there are not enough bike lanes these modes are great because they help familiarize you with the city rather than just sitting closed off in a car all the time,036bc3a7bff8c5c44378586c682cfc9e7108f633f05087765b91f99338a252bb,2026,2026,167,41,500-599,Female,United States,No,Full-Time,4.2,1.8333333333333333,group_apprehension,10.5,1.5,public_transit
2026,2026,159,456ed78317f982b3a11bdafe38e110d8e03b0f533c18e8ed4139068d8e5b91b6,51.7791,-0.3183,07f5fb1f13ca54c4656dedc37180539cbd5ea3323ec2bd908295fb5b23c478b0,1,2,4,3,3,2,3,4,2,2,2,3,3,3.5,3,3.5,Yes,Yes,i would say to take a deep breath in and exhale do that a couple of times to bring tre anxity and stress levels down then wait for an opportunity to join the conversation and just get invovled,i enjoy walking becasue it allows me to feel and breath the city both the sights and sounds also use public transport becasue its quick easy and cheap,7da0636a27367884a18da9b1c98cb9927e8dc3972df31fba4045e4ea8c614759,2026,2026,302,44,700+,Male,United Kingdom,No,Full-Time,2.4,2.6666666666666665,solo_apprehension,10.5,10.5,NA
2026,2026,151,59fcbdad244fbc862dd1bd205b75e3cc38f24cb7873244662df65094b1df28ef,46.076699999999995,-76.2681,825dbdd367e3fe7a25594ec7f6e4a8bbcee2a669076ff9ff5f90ea3bb14eb16d,4,2,3,2,3,2,2,4,2,2,2,2,6,1.5,6,1.5,Yes,No,remind them that they are just talking to other people  and to try to be themselves,rideshare because its usually affordable and much safer than my citys transit currently,74a9ce605bbc978ec34493795dbad3c025cf22e25a36b9e4a1371abdbaea778e,2026,2026,175,50,0-99,Female,Canada,No,Full-Time,2.6,2.3333333333333335,group_apprehension,9,9,NA
2026,2026,158,592d732faa1d898121f37071a4689001f2482364c1b99431c22f8590ed7fe5de,29.8957,-94.5414,da80c6ab9ad9ac3ae33a1edfd4ca1f2234b28adfaa50c5809b161e6f4e9db2f3,4,1,2,2,3,1,3,2,2,2,3,3,8,5.5,8,5.5,Yes,Yes,to relax and not overthink it since all you want to do is be your own self,the ideal way to get around the city is using the bus since you dont have to fuel your car up and you dont have to check it to make sure it still works in the first place,b3459cefd012876e71640f4712ecdaec351653612739fa57e434ac158e37448c,2026,2026,308,28,700+,Male,United States,DATA_EXPIRED,Full-Time,2,2.5,solo_apprehension,44,44,NA
2026,2026,157,2804dfb57cc53037b3ee2c56264b37da92c0293899f11879a2bbdd35a145defd,42.5801,-72.0428,1503772a1dc4e9ef4aac2cc0d4e133c6f386270e0dcf9aab23731a81793fd08e,1,1,1,1,1,1,1,1,1,1,1,1,3,1.5,3,1.5,Yes,Yes,i would tell them to take deep breaths before a conversation and remember other people are nervous as well they are not alone,i prefer to drive my car when feasible but i will use public or private transportation when i feel it is a better option,a86c7fe501aa1e2ae09f1074be94f54fbdcdf31c918ae4a4662bafcf70bb681f,2026,2026,538,41,700+,Male,United States,No,Full-Time,1,1,NA,4.5,4.5,NA
2026,2026,187,743078abba2b7fcbecbb93e268df8f0acd773f5c79207a36fb021de5faf0817d,52.1145,-3.9975,3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668,2,2,3,2,4,3,4,4,3,3,4,3,3,1.5,1,1.5,Yes,Yes,that they are likely just as nervous and that being nervous wont enhance you in any way so just be you as thats the best you can be,it depends on where im going or doing but likely driving as its quicker and more convenient unless its really busy or i plan on being with friends in which we may enjoy walking,3c0eb082b4452e66fb147faf1e8aa2ffd8c8c2035a1cb44be97c77b6feb61b89,2026,2026,348,18,700+,Male,United Kingdom,Yes,Other,2.4,3.5,solo_apprehension,4.5,1.5,public_transit
2026,2026,160,f6d2505eac3ecf4f73fda5409dd44f68f6630891b13c2c9f938a454c8ee4a93f,33.951600000000006,-118.0202,3427b7819bdc9a2b33bd933d622d2f83bd873de9a0e6438f57132ada28bd48d3,2,5,5,4,5,2,5,3,5,4,5,5,6,1.5,1,1.5,No,Yes,i would tell them to try to be confident in how they feel about themselves and how they speak,i take public transportation or my boyfriend drives me,980dde925bab73a15b0511800d1185038b73169df490ef6222fb4028f833d4dc,2026,2026,192,24,200-299,Female,United States,No,Other,3.6,4.5,solo_apprehension,9,1.5,public_transit
2026,2026,182,7eeb189dfedd387738b49c40ba98c4a045e3abada76f96118d79acd337e88e1a,33.470499999999994,-117.5835,9c877156fed133764fd93ac9c6f5878f744da84538c8e117200a2793b8b5a982,3,3,4,4,4,3,4,4,4,2,4,4,0,1.5,1,1.5,Yes,Yes,i would tell them that the other person is also slightly nervous as well and you both probably want to get to know each other in that moment,living in america my ideal way to get around is unfortunately driving a personal car we do not have the right infrastructure for proper public transportation,de422e3758c04eab94b4961c0cfeb145601493aebfd50208201b6f2e1f931f27,2026,2026,189,32,400-499,Male,United States,No,Other,3.4,3.6666666666666665,solo_apprehension,0,1.5,rideshare
2026,2026,188,d2e5f4531722201dcb83da938860fd6695f5606f882e5dac0f98d9210f053c61,44.863,-91.6625,492e95559cabe4d9449360b650f08bafb7a10486536308ce7d5bd5057e8d206c,1,1,1,1,1,1,1,1,1,1,1,1,0,1.5,1,1.5,Yes,Yes,just remember we are our own hardest critics and people are generally thinking more about themselves than they are about you,the ideal way for me to get around my city is to drive because i have a license it offers me the most flexibility and freedom and i enjoy driving,4b98b90f6c82428e8e48fcd23ad9bd0cd8e080842773ae02c5bf9ffc62013944,2026,2026,198,54,700+,Male,United States,No,Full-Time,1,1,NA,0,1.5,rideshare
2026,2026,194,331095c1ee195a02a4110d449c89c837c790e1612b8a5a50cfe2de64933ae504,51.8964,-0.7524,552bb67894d190042e297453b66c114ca555c85101cf0fd72646d863eb01ec18,4,4,4,4,4,4,4,4,4,4,4,3,0,1.5,0,NA,Yes,Yes,"i would tell
them not to worry i have that aswell and breathing excersiees can help alot aswell as inhaling lavender oil",driving becsuse i have my own freedom and dont have to ve next to strangers,643296fbff9d5977181ba5a25b7d101c2f3109b8d56acdd7dd3ceeb11269f5d5,2026,2026,214,45,700+,Male,United Kingdom,DATA_EXPIRED,Other,4,3.8333333333333335,group_apprehension,0,NA,NA
2026,2026,143,50ba663b10e800b2d4a8148ded44c56c94c34b42d0a9253c3df291c30def51b5,39.4795,-75.95660000000001,224b97805cddd3ea62349441947e31b97c6c68c8d57451c05fe6f48dd36feac7,2,2,2,3,4,4,4,4,3,2,2,2,0,1.5,1,1.5,Yes,Yes,i would tell them not to be that there is not reason for being nervous people are people,my ideal way to get around the city is by foot you can see much more if longer distances i would choose my own vehicle,b9859980b15a5aa671f41f2eb02a0ceac43881053c57195787c672b41082afc5,2026,2026,167,32,700+,Male,United States,No,Full-Time,2.6,2.8333333333333335,solo_apprehension,0,1.5,rideshare
2026,2026,169,21f2402c6600b7a0dc65ed47c0178d1ee5cb18097d167b46432c8fad4db8687b,53.2659,-1.8428,6510f683db88adaf0c622b7af17b67d5390a2a01670f9790946418a3b960de2f,3,2,1,2,2,2,3,2,2,2,2,2,1,1.5,1,1.5,Yes,Yes,id assuer them of their value and likeability and that they will make a good impression,i would love a very cheap integrated system of tram train and bus but realistically car is the best method currently,276d674e485475a32f2ff8a4891bb7a036f39c256e2b4305e611054ef93e948e,2026,2026,185,33,100-199,Male,United Kingdom,No,Full-Time,2,2.1666666666666665,solo_apprehension,1.5,1.5,NA
2026,2026,199,d53cc43bb8faa8cd9fc533e007bd4935bbab34bb576aa4ec120185156f26c5e5,56.1027,-5.1065000000000005,fb7b411a0e83ac6fb85bf20c0e62e0f4d1942343126a2d697631c6c3f394df98,4,4,4,4,4,4,4,4,3,2,4,4,3,1.5,0,1.5,Yes,Yes,the other person likely wont be thinking as deeply about the interaction as they are,i like small walkable places if a city is larger i like when there are good reasonably priced parking areas,eee89995f7e13eddc3b940f0a5d3e6c078e743318dc38695c191e53e5a63b762,2026,2026,210,21,100-199,Female,United Kingdom,Yes,Other,4,3.5,group_apprehension,4.5,0,public_transit
2026,2026,182,692345ac174600547f639e5f7b3aa6825e4c0ce98da678ff83de4dc930cceccc,40.5893,-76.46300000000001,e21f07493dd1dcc3623d141df8b718e376a303a6bb6a8932af1e4417297a9942,5,5,5,5,5,5,5,5,5,5,5,5,0,1.5,0,1.5,Yes,Yes,remember the other person is focusing on themselves too instead of judging you,i prefer driving my own personal car because i can make my own schedule,dd72358cbd412649401001db3b56ad6c0b5917e32705195936e6b41da57e5134,2026,2026,207,28,700+,Female,United States,No,Part-Time,5,5,NA,0,0,NA
2026,2026,151,565363ff25f40922b755af4fb04b38b34f03b8b7154ea5637d74c7e4b73d3246,52.1778,1.0821,a510cba951280429c5ff5bc575a056bfa2cca804f777890bdd6d85cd985d6b9f,1,1,2,2,2,3,2,2,2,2,2,2,1,1.5,0,1.5,Yes,Yes,relax as much as possible and try not to worry what they think of you dont overthink,my own car its the ultimate sense of freedom,65f7034aa39c8de4c19d7d4cde62ea3d7028369ee744d865349646e752431ce2,2026,2026,173,38,200-299,Male,United Kingdom,No,Full-Time,1.8,2,solo_apprehension,1.5,0,public_transit
2026,2026,118,1b36b51115ac4b87c4d6911b85f2623171acaf4ad8e05f8ce91280bad55e1b0d,41.5871,-73.26089999999999,2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5,2,1,2,1,4,2,4,2,2,2,4,2,1,1.5,3,1.5,No,Yes,just go with the flow and act natural,walking or taking an uber  driving in the city is too much of a hassle  if you dont have to go far walk  if you have far to go take a can or an uber,759b574fbed1e3a1ca91067c8384fed406ee509b7362f0d16f1dcbb8516d994f,2026,2026,128,46,700+,Male,United States,No,Other,1.6,2.6666666666666665,solo_apprehension,1.5,4.5,rideshare
